# one row a sampled receiver. dis: bit a*4+e is SET when the bins and the
# reference cast answered that sun position differently. azimuths 120 240, elevations 5 15 30 60
x,y,z,dis,varies
28048,-48368,755.875,0,1
30224,-48368,984.875,8,1
32400,-48368,751.75,0,1
17680,-48400,1056,8,1
19856,-48400,1027.25,0,1
22032,-48400,657.25,0,1
24208,-48400,483,136,1
26384,-48400,600.375,0,1
28560,-48400,942.125,0,1
30736,-48400,968.875,0,1
32912,-48400,732.125,0,1
18192,-48432,929.625,0,1
20368,-48432,957,0,1
22544,-48432,618.375,0,1
24720,-48432,493.625,136,0
26896,-48432,686.125,0,1
29072,-48432,952.375,0,1
31248,-48432,771.25,0,1
16528,-48464,1057,0,1
18704,-48464,918.75,0,1
20880,-48464,928.25,0,1
23056,-48464,599.5,128,1
25232,-48464,557,0,1
27408,-48464,640.375,0,1
29584,-48464,959.625,128,1
31760,-48464,754.125,0,1
17040,-48496,1060.88,0,1
19216,-48496,995.125,0,1
21392,-48496,775.875,0,1
23568,-48496,573,128,1
25744,-48496,667,0,0
27920,-48496,733.875,0,1
30096,-48496,967.625,0,1
32272,-48496,730.625,0,1
17552,-48528,1051,0,1
19728,-48528,1043.13,0,1
21904,-48528,675.125,0,1
24080,-48528,511.5,8,1
26256,-48528,632.125,8,1
28432,-48528,836.75,0,1
30608,-48528,962.25,0,1
32784,-48528,741.25,8,1
18064,-48560,958.375,0,1
20240,-48560,955,0,1
22416,-48560,642.25,0,1
24592,-48560,491.25,0,1
26768,-48560,669.5,0,1
28944,-48560,936,0,1
31120,-48560,767.625,0,1
16400,-48592,1000.5,0,1
18576,-48592,895.375,0,1
20752,-48592,920.75,0,1
22928,-48592,617,128,1
25104,-48592,530.625,0,1
27280,-48592,646.75,128,1
29456,-48592,941.625,128,1
31632,-48592,743.125,0,1
16912,-48624,1054.25,0,1
19088,-48624,920.875,0,1
21264,-48624,791.875,0,1
23440,-48624,574,0,1
25616,-48624,667.125,0,1
27792,-48624,710.125,0,1
29968,-48624,947.125,0,1
32144,-48624,726.75,0,1
17424,-48656,1049,0,1
19600,-48656,1085.75,0,1
21776,-48656,682.875,0,1
23952,-48656,537.125,0,1
26128,-48656,659.375,0,0
28304,-48656,761.75,0,1
30480,-48656,938.75,128,1
32656,-48656,756.75,0,1
17936,-48688,982.5,0,1
20112,-48688,979.5,0,1
22288,-48688,673.625,0,1
24464,-48688,508.25,8,1
26640,-48688,612.25,0,1
28816,-48688,928.125,128,1
30992,-48688,741.875,0,1
16272,-48720,985.375,72,1
18448,-48720,924.75,0,1
20624,-48720,916.75,0,1
22800,-48720,626,0,1
24976,-48720,489.75,0,1
27152,-48720,657.625,128,1
29328,-48720,937.25,128,1
31504,-48720,777.625,0,1
16784,-48752,1034.13,0,1
18960,-48752,884.5,0,1
21136,-48752,807.875,0,1
23312,-48752,604.625,0,1
25488,-48752,638.875,0,1
27664,-48752,696.25,0,1
29840,-48752,932.375,0,1
32016,-48752,728,0,1
17296,-48784,1029.13,0,1
19472,-48784,1030,0,1
21648,-48784,708.125,0,1
23824,-48784,550.125,0,1
26000,-48784,604.625,0,0
28176,-48784,724.875,0,1
30352,-48784,913.25,8,1
32528,-48784,785.875,0,1
17808,-48816,995.75,0,1
19984,-48816,1052,0,1
22160,-48816,664.25,0,1
24336,-48816,544.5,0,1
26512,-48816,583,0,1
28688,-48816,768.875,0,1
30864,-48816,726.375,0,1
16144,-48848,1024.25,64,1
18320,-48848,955.25,4,1
20496,-48848,904,128,1
22672,-48848,646.25,0,1
24848,-48848,488,0,1
27024,-48848,678.375,0,1
29200,-48848,864.25,0,1
31376,-48848,773,0,1
16656,-48880,997.25,0,1
18832,-48880,875.75,0,1
21008,-48880,817.875,0,1
23184,-48880,625.125,0,1
25360,-48880,567.25,0,1
27536,-48880,686,0,1
29712,-48880,898.75,0,1
31888,-48880,727.25,0,0
17168,-48912,1003.38,0,1
19344,-48912,899.875,0,1
21520,-48912,730.25,8,1
23696,-48912,564.125,0,1
25872,-48912,577.625,0,1
28048,-48912,697.875,0,1
30224,-48912,812.875,8,1
32400,-48912,783,0,1
17680,-48944,992,128,1
19856,-48944,1102.88,0,1
22032,-48944,669.875,0,1
24208,-48944,575,0,1
26384,-48944,560.125,0,1
28560,-48944,698.375,0,1
30736,-48944,746.875,128,1
32912,-48944,744,0,1
18192,-48976,922,0,1
20368,-48976,885.375,0,1
22544,-48976,667,0,1
24720,-48976,490,0,1
26896,-48976,688,0,1
29072,-48976,737.625,128,1
31248,-48976,731.5,0,1
16528,-49008,976.375,0,1
18704,-49008,873.875,4,1
20880,-49008,820.875,0,1
23056,-49008,677.75,0,0
25232,-49008,520.25,0,1
27408,-49008,694.125,0,1
29584,-49008,799.125,0,1
31760,-49008,736,0,0
17040,-49040,994.125,0,1
19216,-49040,862,0,1
21392,-49040,748.125,4,1
23568,-49040,585,0,1
25744,-49040,556,0,1
27920,-49040,685,0,1
30096,-49040,743.875,0,1
32272,-49040,744.875,0,1
17552,-49072,975.625,128,1
19728,-49072,1031,0,1
21904,-49072,730.5,0,1
24080,-49072,565.625,0,1
26256,-49072,566.125,0,1
28432,-49072,684.5,8,1
30608,-49072,734.75,128,1
32784,-49072,745.875,0,1
18064,-49104,905.875,0,0
20240,-49104,876.875,0,1
22416,-49104,694,0,1
24592,-49104,518.25,0,1
26768,-49104,617.875,0,1
28944,-49104,731.75,0,1
31120,-49104,713,0,1
16400,-49136,996.125,0,1
18576,-49136,861.125,0,1
20752,-49136,824,0,1
22928,-49136,732,0,0
25104,-49136,508.125,0,1
27280,-49136,695.625,8,1
29456,-49136,716.125,0,1
31632,-49136,728.125,0,1
16912,-49168,976.375,0,1
19088,-49168,851,8,1
21264,-49168,763,0,1
23440,-49168,604.125,0,1
25616,-49168,535.875,0,0
27792,-49168,672.875,0,1
29968,-49168,709.5,8,1
32144,-49168,725,0,1
17424,-49200,954.625,64,1
19600,-49200,907.375,128,1
21776,-49200,797,0,1
23952,-49200,557,0,1
26128,-49200,594.875,0,1
28304,-49200,662.375,0,1
30480,-49200,723.25,0,1
32656,-49200,746.875,0,1
17936,-49232,862.5,0,1
20112,-49232,854.875,0,1
22288,-49232,720.375,128,1
24464,-49232,542.375,0,1
26640,-49232,567,128,1
28816,-49232,716.375,136,1
30992,-49232,706.375,0,1
16272,-49264,1012.13,64,1
18448,-49264,835.625,0,1
20624,-49264,824,0,1
22800,-49264,709,0,0
24976,-49264,531.625,0,1
27152,-49264,674.75,0,0
29328,-49264,686.875,128,1
31504,-49264,707.25,8,1
16784,-49296,968.5,0,1
18960,-49296,844.125,2,1
21136,-49296,772.875,0,1
23312,-49296,629.25,0,1
25488,-49296,518.625,0,1
27664,-49296,683.125,8,1
29840,-49296,678.125,0,1
32016,-49296,715,0,1
17296,-49328,912.875,192,1
19472,-49328,818.25,0,1
21648,-49328,794.375,0,1
23824,-49328,586.625,0,1
26000,-49328,562.625,0,1
28176,-49328,661.25,0,1
30352,-49328,710.25,0,1
32528,-49328,740.375,0,1
17808,-49360,845.625,0,1
19984,-49360,823.375,0,1
22160,-49360,730.375,0,1
24336,-49360,554.75,0,1
26512,-49360,545.875,0,1
28688,-49360,682.25,0,1
30864,-49360,717.375,0,1
16144,-49392,1024,0,1
18320,-49392,803,0,0
20496,-49392,816.875,0,1
22672,-49392,702.125,0,1
24848,-49392,540.875,0,1
27024,-49392,641,0,1
29200,-49392,674.75,0,1
31376,-49392,686.25,0,1
